@relation DataSet-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.RemoveByName-E.*UNCHANGED.*-weka.filters.unsupervised.attribute.Remove-R312-315-weka.filters.unsupervised.attribute.RemoveByName-E(.*:global:test)

@attribute ID numeric
@attribute ProjectID string
@attribute BugFixingCommit string
@attribute CommitURL string
@attribute BuggyCommitID string
@attribute RepairedCommitID string
@attribute Class string
@attribute Method string
@attribute Cluster string
@attribute ModifiedStatementCount numeric
@attribute FIELD:CONDITION:INSERTED:global:constructor numeric
@attribute FIELD:CONDITION:REMOVED:global:constructor numeric
@attribute FIELD:ARGUMENT:REMOVED:global:constructor numeric
@attribute FIELD:ASSIGNMENT_RHS:INSERTED:global:constructor numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:bind numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:bind numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:unescape numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:pop numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:pop numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:shift numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:pop numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:shift numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:call numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:call numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:call numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:trim numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:trim numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:trim numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:reduce numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:apply numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:apply numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:apply numeric
@attribute RESERVED:ASSIGNMENT_LHS:INSERTED:global:const numeric
@attribute CLASS:METHOD_CALL:INSERTED:global:JSON numeric
@attribute CLASS:METHOD_CALL:REMOVED:global:JSON numeric
@attribute CLASS:METHOD_CALL:UPDATED:global:JSON numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:indexOf numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:indexOf numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:indexOf numeric
@attribute CLASS:METHOD_CALL:INSERTED:global:Object numeric
@attribute CLASS:METHOD_CALL:REMOVED:global:Object numeric
@attribute CLASS:METHOD_CALL:UPDATED:global:Object numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:substr numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:substr numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:setMilliseconds numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:setMilliseconds numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:toGMTString numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:toGMTString numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:stringify numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:stringify numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:stringify numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:toString numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:toString numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:toString numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:getDate numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:parse numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:parse numeric
@attribute METHOD:ARGUMENT:INSERTED:global:parse numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:parse numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:unshift numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:unshift numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:is numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:substring numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:substring numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:substring numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:keys numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:keys numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:charAt numeric
@attribute RESERVED:CONDITION:REMOVED:global:eq numeric
@attribute RESERVED:CONDITION:INSERTED:global:eq numeric
@attribute RESERVED:CONDITION:UPDATED:global:eq numeric
@attribute RESERVED:STATEMENT:INSERTED:global:var numeric
@attribute RESERVED:STATEMENT:REMOVED:global:var numeric
@attribute RESERVED:STATEMENT:UPDATED:global:var numeric
@attribute RESERVED:STATEMENT:REMOVED:global:return numeric
@attribute RESERVED:STATEMENT:INSERTED:global:return numeric
@attribute RESERVED:STATEMENT:UPDATED:global:return numeric
@attribute RESERVED:ASSIGNMENT_LHS:INSERTED:global:var numeric
@attribute RESERVED:STATEMENT:REMOVED:global:break numeric
@attribute RESERVED:STATEMENT:INSERTED:global:break numeric
@attribute CLASS:METHOD_CALL:UPDATED:global:RegExp numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:defineProperty numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:defineProperty numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:defineProperty numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:toFixed numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:toFixed numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:eval numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:search numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:search numeric
@attribute FIELD:ASSIGNMENT_RHS:REMOVED:global:source numeric
@attribute FIELD:EXPRESSION:REMOVED:global:source numeric
@attribute FIELD:CONDITION:REMOVED:global:source numeric
@attribute FIELD:CONDITION:INSERTED:global:source numeric
@attribute FIELD:CONDITION:UPDATED:global:source numeric
@attribute RESERVED:ASSIGNMENT_RHS:INSERTED:global:false numeric
@attribute RESERVED:ASSIGNMENT_RHS:REMOVED:global:false numeric
@attribute RESERVED:ARGUMENT:INSERTED:global:false numeric
@attribute RESERVED:CONDITION:INSERTED:global:false numeric
@attribute RESERVED:ARGUMENT:REMOVED:global:false numeric
@attribute RESERVED:CONDITION:REMOVED:global:false numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:Number numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:Number numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:this numeric
@attribute RESERVED:ASSIGNMENT_LHS:INSERTED:global:this numeric
@attribute RESERVED:ASSIGNMENT_LHS:REMOVED:global:this numeric
@attribute RESERVED:ARGUMENT:INSERTED:global:this numeric
@attribute RESERVED:CONDITION:REMOVED:global:this numeric
@attribute RESERVED:METHOD_CALL:REMOVED:global:this numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:getOwnPropertyNames numeric
@attribute RESERVED:ARGUMENT:REMOVED:global:this numeric
@attribute RESERVED:CONDITION:INSERTED:global:this numeric
@attribute RESERVED:EXPRESSION:REMOVED:global:this numeric
@attribute RESERVED:ASSIGNMENT_RHS:INSERTED:global:this numeric
@attribute RESERVED:EXPRESSION:INSERTED:global:this numeric
@attribute RESERVED:ASSIGNMENT_RHS:REMOVED:global:this numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:toUTCString numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:toUpperCase numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:toUpperCase numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:toUpperCase numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:every numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:long numeric
@attribute RESERVED:METHOD_CALL:UPDATED:global:delete numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:sort numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:sort numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:sort numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:parseInt numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:parseInt numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:for numeric
@attribute FIELD:EXPRESSION:INSERTED:global:length numeric
@attribute FIELD:CONDITION:INSERTED:global:length numeric
@attribute FIELD:ASSIGNMENT_RHS:INSERTED:global:length numeric
@attribute FIELD:CONDITION:REMOVED:global:length numeric
@attribute FIELD:EXPRESSION:UPDATED:global:length numeric
@attribute FIELD:ASSIGNMENT_RHS:REMOVED:global:length numeric
@attribute FIELD:CONDITION:UPDATED:global:length numeric
@attribute FIELD:EXPRESSION:REMOVED:global:length numeric
@attribute FIELD:METHOD_CALL:INSERTED:global:length numeric
@attribute RESERVED:CONDITION:INSERTED:global:callback numeric
@attribute RESERVED:ASSIGNMENT_LHS:INSERTED:global:callback numeric
@attribute RESERVED:CONDITION:REMOVED:global:callback numeric
@attribute RESERVED:EXPRESSION:UPDATED:global:callback numeric
@attribute RESERVED:ARGUMENT:INSERTED:global:callback numeric
@attribute RESERVED:EXPRESSION:INSERTED:global:callback numeric
@attribute RESERVED:ASSIGNMENT_RHS:UPDATED:global:callback numeric
@attribute RESERVED:METHOD_CALL:UPDATED:global:callback numeric
@attribute RESERVED:ASSIGNMENT_RHS:REMOVED:global:callback numeric
@attribute RESERVED:VARIABLE_DECLARATION:INSERTED:global:callback numeric
@attribute RESERVED:PARAMETER_DECLARATION:UPDATED:global:callback numeric
@attribute RESERVED:ARGUMENT:UPDATED:global:callback numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:callback numeric
@attribute RESERVED:EXPRESSION:REMOVED:global:callback numeric
@attribute RESERVED:PARAMETER_DECLARATION:REMOVED:global:callback numeric
@attribute RESERVED:METHOD_CALL:REMOVED:global:callback numeric
@attribute RESERVED:VARIABLE_DECLARATION:REMOVED:global:callback numeric
@attribute RESERVED:ASSIGNMENT_LHS:REMOVED:global:callback numeric
@attribute RESERVED:ASSIGNMENT_RHS:INSERTED:global:callback numeric
@attribute RESERVED:PARAMETER_DECLARATION:INSERTED:global:callback numeric
@attribute RESERVED:ARGUMENT:REMOVED:global:callback numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:toISOString numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:toISOString numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:toISOString numeric
@attribute CLASS:METHOD_CALL:INSERTED:global:Math numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:filter numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:filter numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:filter numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:getOwnPropertyDescriptor numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:lastIndexOf numeric
@attribute CLASS:METHOD_CALL:INSERTED:global:Array numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:slice numeric
@attribute CLASS:METHOD_CALL:REMOVED:global:Array numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:slice numeric
@attribute CLASS:METHOD_CALL:UPDATED:global:Array numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:slice numeric
@attribute CLASS:ARGUMENT:INSERTED:global:Date numeric
@attribute CLASS:METHOD_CALL:REMOVED:global:Date numeric
@attribute CLASS:METHOD_CALL:INSERTED:global:Date numeric
@attribute RESERVED:CONDITION:REMOVED:global:falsey numeric
@attribute RESERVED:CONDITION:INSERTED:global:falsey numeric
@attribute RESERVED:CONDITION:UPDATED:global:falsey numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:replace numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:replace numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:replace numeric
@attribute RESERVED:ASSIGNMENT_RHS:UPDATED:global:package numeric
@attribute RESERVED:METHOD_CALL:REMOVED:global:package numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:round numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:map numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:map numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:map numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:reverse numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:reverse numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:reverse numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:valueOf numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:valueOf numeric
@attribute RESERVED:ASSIGNMENT_LHS:INSERTED:global:boolean numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:function numeric
@attribute FIELD:CONDITION:UPDATED:global:message numeric
@attribute FIELD:ASSIGNMENT_LHS:INSERTED:global:message numeric
@attribute FIELD:METHOD_CALL:INSERTED:global:message numeric
@attribute FIELD:CONDITION:INSERTED:global:message numeric
@attribute FIELD:ASSIGNMENT_RHS:INSERTED:global:message numeric
@attribute FIELD:EXPRESSION:INSERTED:global:message numeric
@attribute FIELD:EXPRESSION:REMOVED:global:message numeric
@attribute FIELD:ASSIGNMENT_LHS:REMOVED:global:message numeric
@attribute FIELD:CONDITION:REMOVED:global:message numeric
@attribute RESERVED:ASSIGNMENT_RHS:INSERTED:global:default numeric
@attribute RESERVED:ASSIGNMENT_LHS:INSERTED:global:default numeric
@attribute RESERVED:ARGUMENT:INSERTED:global:default numeric
@attribute RESERVED:ASSIGNMENT_LHS:REMOVED:global:default numeric
@attribute RESERVED:CONDITION:INSERTED:global:default numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:decodeURIComponent numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:decodeURIComponent numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:decodeURIComponent numeric
@attribute RESERVED:CONDITION:INSERTED:global:typeof numeric
@attribute RESERVED:CONDITION:REMOVED:global:typeof numeric
@attribute RESERVED:CONDITION:UPDATED:global:typeof numeric
@attribute RESERVED:ARGUMENT:REMOVED:global:typeof numeric
@attribute RESERVED:ARGUMENT:UPDATED:global:typeof numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:catch numeric
@attribute RESERVED:METHOD_CALL:REMOVED:global:catch numeric
@attribute RESERVED:ASSIGNMENT_LHS:INSERTED:global:catch numeric
@attribute CLASS:METHOD_CALL:REMOVED:global:Number numeric
@attribute CLASS:METHOD_CALL:INSERTED:global:Number numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:push numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:push numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:push numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:compile numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:compile numeric
@attribute FIELD:METHOD_CALL:REMOVED:global:prototype numeric
@attribute FIELD:METHOD_CALL:UPDATED:global:prototype numeric
@attribute FIELD:ARGUMENT:INSERTED:global:prototype numeric
@attribute FIELD:METHOD_CALL:INSERTED:global:prototype numeric
@attribute FIELD:ASSIGNMENT_LHS:INSERTED:global:prototype numeric
@attribute FIELD:ASSIGNMENT_LHS:REMOVED:global:prototype numeric
@attribute FIELD:ASSIGNMENT_RHS:INSERTED:global:prototype numeric
@attribute FIELD:ASSIGNMENT_LHS:UPDATED:global:prototype numeric
@attribute FIELD:EXPRESSION:INSERTED:global:prototype numeric
@attribute FIELD:ASSIGNMENT_RHS:REMOVED:global:prototype numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:getTime numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:getTime numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:splice numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:splice numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:getMonth numeric
@attribute RESERVED:CONDITION:INSERTED:global:arguments numeric
@attribute RESERVED:ARGUMENT:REMOVED:global:arguments numeric
@attribute RESERVED:EXPRESSION:INSERTED:global:arguments numeric
@attribute RESERVED:ASSIGNMENT_RHS:INSERTED:global:arguments numeric
@attribute RESERVED:ARGUMENT:UPDATED:global:arguments numeric
@attribute RESERVED:ARGUMENT:INSERTED:global:arguments numeric
@attribute RESERVED:METHOD_CALL:REMOVED:global:arguments numeric
@attribute RESERVED:ASSIGNMENT_LHS:INSERTED:global:arguments numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:arguments numeric
@attribute RESERVED:CONDITION:REMOVED:global:arguments numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:some numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:split numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:split numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:split numeric
@attribute CLASS:METHOD_CALL:REMOVED:global:Error numeric
@attribute CLASS:METHOD_CALL:INSERTED:global:Error numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:toJSON numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:toJSON numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:random numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:random numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:instanceof numeric
@attribute RESERVED:METHOD_CALL:REMOVED:global:instanceof numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:forEach numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:forEach numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:forEach numeric
@attribute RESERVED:CONDITION:INSERTED:global:sheq numeric
@attribute RESERVED:CONDITION:REMOVED:global:sheq numeric
@attribute RESERVED:CONDITION:UPDATED:global:sheq numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:encodeURIComponent numeric
@attribute RESERVED:ASSIGNMENT_RHS:INSERTED:global:true numeric
@attribute RESERVED:ASSIGNMENT_RHS:REMOVED:global:true numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:toLowerCase numeric
@attribute RESERVED:ARGUMENT:REMOVED:global:true numeric
@attribute RESERVED:ARGUMENT:INSERTED:global:true numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:toLowerCase numeric
@attribute RESERVED:CONDITION:INSERTED:global:true numeric
@attribute RESERVED:CONDITION:REMOVED:global:true numeric
@attribute FIELD:ASSIGNMENT_LHS:REMOVED:global:global numeric
@attribute FIELD:ASSIGNMENT_RHS:REMOVED:global:global numeric
@attribute FIELD:ASSIGNMENT_LHS:INSERTED:global:global numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:concat numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:concat numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:localeCompare numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:isNaN numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:isNaN numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:static numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:match numeric
@attribute RESERVED:ASSIGNMENT_RHS:REMOVED:global:static numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:match numeric
@attribute RESERVED:METHOD_CALL:UPDATED:global:static numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:match numeric
@attribute RESERVED:VARIABLE_DECLARATION:REMOVED:global:static numeric
@attribute RESERVED:VARIABLE_DECLARATION:INSERTED:global:static numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:encodeURI numeric
@attribute RESERVED:STATEMENT:INSERTED:global:try numeric
@attribute RESERVED:STATEMENT:REMOVED:global:try numeric
@attribute RESERVED:STATEMENT:UPDATED:global:try numeric
@attribute FIELD:ASSIGNMENT_LHS:INSERTED:global:name numeric
@attribute FIELD:CONDITION:REMOVED:global:name numeric
@attribute FIELD:CONDITION:INSERTED:global:name numeric
@attribute FIELD:ASSIGNMENT_RHS:INSERTED:global:name numeric
@attribute FIELD:EXPRESSION:INSERTED:global:name numeric
@attribute FIELD:EXPRESSION:REMOVED:global:name numeric
@attribute FIELD:ASSIGNMENT_RHS:REMOVED:global:name numeric
@attribute FIELD:METHOD_CALL:REMOVED:global:name numeric
@attribute FIELD:ASSIGNMENT_LHS:UPDATED:global:name numeric
@attribute FIELD:ASSIGNMENT_LHS:REMOVED:global:name numeric
@attribute FIELD:ASSIGNMENT_RHS:UPDATED:global:name numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:floor numeric
@attribute RESERVED:STATEMENT:INSERTED:global:continue numeric
@attribute RESERVED:STATEMENT:REMOVED:global:continue numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:create numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:create numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:String numeric
@attribute METHOD:ARGUMENT:INSERTED:global:create numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:String numeric
@attribute RESERVED:CONDITION:REMOVED:global:null numeric
@attribute RESERVED:ASSIGNMENT_RHS:REMOVED:global:null numeric
@attribute RESERVED:ASSIGNMENT_RHS:INSERTED:global:null numeric
@attribute RESERVED:CONDITION:INSERTED:global:null numeric
@attribute RESERVED:ARGUMENT:INSERTED:global:null numeric
@attribute RESERVED:ARGUMENT:REMOVED:global:null numeric
@attribute RESERVED:EXPRESSION:REMOVED:global:null numeric
@attribute RESERVED:PARAMETER_DECLARATION:REMOVED:global:error numeric
@attribute RESERVED:CONDITION:REMOVED:global:error numeric
@attribute RESERVED:CONDITION:INSERTED:global:error numeric
@attribute RESERVED:ASSIGNMENT_LHS:REMOVED:global:error numeric
@attribute RESERVED:METHOD_CALL:REMOVED:global:error numeric
@attribute RESERVED:METHOD_CALL:UPDATED:global:error numeric
@attribute RESERVED:ASSIGNMENT_RHS:UPDATED:global:error numeric
@attribute RESERVED:EXCEPTION_CATCH:INSERTED:global:error numeric
@attribute RESERVED:ASSIGNMENT_RHS:INSERTED:global:error numeric
@attribute RESERVED:ASSIGNMENT_LHS:INSERTED:global:error numeric
@attribute RESERVED:ARGUMENT:REMOVED:global:error numeric
@attribute RESERVED:EXCEPTION_CATCH:REMOVED:global:error numeric
@attribute RESERVED:VARIABLE_DECLARATION:INSERTED:global:error numeric
@attribute RESERVED:EXPRESSION:INSERTED:global:error numeric
@attribute RESERVED:EXPRESSION:REMOVED:global:error numeric
@attribute RESERVED:ARGUMENT:INSERTED:global:error numeric
@attribute RESERVED:PARAMETER_DECLARATION:UPDATED:global:error numeric
@attribute RESERVED:EXCEPTION_CATCH:UPDATED:global:error numeric
@attribute RESERVED:ASSIGNMENT_LHS:UPDATED:global:error numeric
@attribute RESERVED:VARIABLE_DECLARATION:REMOVED:global:error numeric
@attribute RESERVED:CONDITION:UPDATED:global:error numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:error numeric
@attribute RESERVED:ARGUMENT:UPDATED:global:error numeric
@attribute RESERVED:PARAMETER_DECLARATION:INSERTED:global:error numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:hasOwnProperty numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:hasOwnProperty numeric
@attribute RESERVED:STATEMENT:INSERTED:global:new numeric
@attribute RESERVED:STATEMENT:REMOVED:global:new numeric
@attribute RESERVED:STATEMENT:UPDATED:global:new numeric
@attribute RESERVED:CONDITION:UPDATED:global:new numeric
@attribute RESERVED:CONDITION:INSERTED:global:new numeric
@attribute RESERVED:CONDITION:REMOVED:global:new numeric
@attribute RESERVED:ASSIGNMENT_LHS:INSERTED:global:new numeric
@attribute RESERVED:ASSIGNMENT_LHS:REMOVED:global:new numeric
@attribute RESERVED:METHOD_CALL:INSERTED:global:import numeric
@attribute RESERVED:METHOD_CALL:REMOVED:global:import numeric
@attribute METHOD:METHOD_CALL:INSERTED:global:exec numeric
@attribute METHOD:METHOD_CALL:REMOVED:global:exec numeric
@attribute METHOD:METHOD_CALL:UPDATED:global:exec numeric
@attribute RESERVED:ASSIGNMENT_LHS:INSERTED:global:private numeric
@attribute RESERVED:CONDITION:REMOVED:global:undefined numeric
@attribute RESERVED:CONDITION:INSERTED:global:undefined numeric
@attribute RESERVED:ARGUMENT:INSERTED:global:undefined numeric
@attribute RESERVED:ASSIGNMENT_RHS:INSERTED:global:undefined numeric
@attribute RESERVED:ASSIGNMENT_RHS:REMOVED:global:undefined numeric
@attribute RESERVED:ARGUMENT:REMOVED:global:undefined numeric

@data
15,BUG_FIX,hessian.js,https://github.com/node-modules/hessian.js/commit/3f0b392c58a9b5e65915eca55bc209439ba1e3db,f71da690266f1fb65e6a569ee417996001ded8f1,3f0b392c58a9b5e65915eca55bc209439ba1e3db,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,BUG_FIX,express,https://github.com/strongloop/express/commit/02f3933b6962114cf46c637105db7983d32a156a,0ae10bb15471745795a44d9316e324b697725524,02f3933b6962114cf46c637105db7983d32a156a,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
